EE Provider ID	EE UID	Client Unique ID	Client ID	Client Age at Entry	Client Age at Exit	Client Gender	Client Primary Race	Client Ethnicity	Client Veteran Status
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	670592	mbrm01261965m240b652	399024	50	50	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	670879	erum03151971e620r536	180697	44	44	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	670880	cwsm04151969c620w230	401999	46	46	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671323	tpnf02051972t200p500	228845	43	43	Female	Black or African American (HUD)	Client doesn't know (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671325	kdaf01071967k400d635	130335	48	48	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671326	asuf08291968a524s436	390302	46	46	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671327	bldf12301953b164l320	402129	61	61	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671663	jltm10031997j650l340	402257	22	22	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671664	bcmm11301974b400c565	402258	40	40	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671665	dmgm08261963d130m200	314056	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671666	shnm06191975s500h536	175205	39	39	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671667	gmlm03191979g626m460	284920	36	36	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671668	tcrm06021990t620c655	381739	25	25	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671798	klmm02161978k623l550	402256	37	37	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671991	htnm05151961h560t550	401978	54	54	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	671992	dmrm07211989d500m625	341407	25	26	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	672281	tlwf03251968t520l200	402534	47	47	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	672590	rgrm08211962r550g620	181734	52	52	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	672595	bsaf11291967b300s542	402672						No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673052	djhm08011993d153j525	402401	21	21	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673053	csnm11301988c623s524	309651	26	26	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673345	msem10091973m615s142	65139	41	41	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673346	rklm12221970r534k400	153324	44	44	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673347	mbrm01261965m240b652	399024	50	50	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673348	cclm10171961c623c434	333631	53	53	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673349	rlom05011950r543l300	224787	65	65	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673350	blem11211971b630l000	162076	43	43	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673351	dhrm04201968d500h630	183537	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673352	gfem09281970g360f655	230111	44	44	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673354	dsom08081961d640s252	263061	53	53	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673638	jjcm07251979j150j250	318262	35	35	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673639	smrm06231974s500m610	320781	41	41	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673640	cwsm04151969c620w230	401999	46	46	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673641	mmtm07161964m650m324	319129	50	50	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673643	lpim11051951l530p412	403049	63	63	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673644	lmtf12171965l530m324	275835	49	49	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	673950	ieem02031993i200e163	403186	22	22	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674211	hcim09071967h616c620	379113	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674651	ambm09111955a535m150	10107	59	59	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674652	crmm12251960c623r542	220580	54	54	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674653	rgrm08211962r550g620	181734	52	52	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674654	weam09091967w450e152	397767	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674656	agtm10171963a535g345	401866	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674657	hcim09071967h616c620	379113	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674919	lprm02161976l652p636	387703	39	39	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674920	jlem07261968j160l000	403483	46	46	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674922	dlgm11301958d130l250	67950	56	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674923	rmlm03231995r163m242	403484						No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674924	rbdm08121976r163b300	82986	38	38	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674927	jjcm07251979j150j250	318262	35	35	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674928	attm10041958a435t350	171739	56	56	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674930	cltf02151990c240l340	347855	25	25	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	674935	fabm04061963f652a412	360883	52	52	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675308	rhnm04081961r163h536	203783	54	54	Male	Black or African American (HUD)	Hispanic/Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675309	ltrm02081993l000t616	355355	22	22	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675310	djhm11071963d242j525	387175	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675311	hrwm05121962h560r500	370346	53	53	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675312	ktrf02031971k516t620	375893	44	44	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675314	tebf08081992t560e165	297470	22	22	Female	Black or African American (HUD)	Hispanic/Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675354	dwif05011956d160w623	403643	59	59	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675602	dlgm11301958d130l250	67950	56	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675603	rgrm08211962r550g620	181734	52	52	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675604	jlem07261968j160l000	403483	46	46	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	675608	gclm03081972g620c452	287399	43	43	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676257	kfam06191978k150f626	403936	37	37	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676258	tklm02271962t600k400	382886	53	53	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676259	klmm02161978k623l550	402256	37	37	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676260	dnwm02251969d130n251	390305	46	46	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676264	bmrm07211980b650m642	175598	34	34	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676265	khdm10111961k300h321	403937						No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676533	fhwm04241971f636h400	404041	44	44	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676534	smrm06231974s500m610	320781	41	41	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676535	jgam04231963j160g650	349449	52	52	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676536	fbim01021990f636b400	267123	25	25	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676538	blem11211971b630l000	162076	43	43	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676539	dmgm08261963d130m200	314056	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676540	dbrm11191967d130b653	294505	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676541	jmrf07211980j516m642	252732	34	35	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676542	tebf08081992t560e165	297470	22	22	Female	Black or African American (HUD)	Hispanic/Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676543	vgef12111970v452g450	404039	44	44	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676898	gbom05241965g626b650	373323	50	50	Male	American Indian or Alaska Native (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	676900	wgim05231990w400g613	404217	25	25	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678033	kjhm07281965k530j525	392509	49	50	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678034	amdf07161973a420m235	185069	41	42	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678035	mjnm11161965m623j520	378313	49	49	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678118	ddam04221992d130d616	403050	23	23	Male	American Indian or Alaska Native (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678119	kbtm07131957k640b352	399904	57	58	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678132	sadm04041963s310a536	403361	52	52	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678304	tlim04171977t520l500	322997	38	38	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678305	ieem02031993i200e163	403186	22	22	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678306	tmkm12311958t650m200	103533	56	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678307	lprm02161976l652p636	387703	39	39	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678308	tcrm06021990t620c655	381739	25	25	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678309	ccom04091984c413c636	202759	31	31	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678310	evlf02121969e421v450	404523	46	46	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678583	rlom01081964r543l300	225552	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678584	hcim09071967h616c620	379113	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	678878	dwif05011956d160w623	403643	59	59	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
